Year,Location,Short Indicator Text,Long Indicator Text,Stratification 1,Stratification Group 1,Stratification 2,Stratification Group 2,Stratification Group 2 Label,Data Type,Data Type Label,Data Value,FIPS,Geolocation,Region,State Abbreviation,Census Division,Data Value Available Flag,Data Value Category,Year Group,Location Type
2021,Georgia,Quality Adjusted Life Years Lost,Estimated Quality Adjusted Life Years (QALYs),Sex,Females,Age,18-44,18-44,Average QALYs Lost due to Diabetes,Average QALYs Lost ATD,8.9,13,POINT (-83.62758 32.839681),South,GA,South Atlantic,Yes,Low,2020-2024,State
2021,California,Quality Adjusted Life Years Lost,Estimated Quality Adjusted Life Years (QALYs),Sex,Females,Age,18+,Average/Total,Average QALYs Lost due to Diabetes,Average QALYs Lost ATD,4.7,06,POINT (-121 37.63864),West,CA,Pacific,Yes,Low,2020-2024,State
2021,New Mexico,Years of Potential Life Lost,Estimated Years of Potential Life Lost (YPLL) due to Diabetes,Sex,Females,Age,45-64,45-64,Number of Persons with Diabetes (in thousands),PWD (in thousands),49,35,POINT (-106.240581 34.520881),West,NM,Mountain,Yes,Medium,2020-2024,State
2021,Arkansas,Cause-specific Deaths,"Diabetes-attributable deaths per 100,000 Persons Aged 15 Years or Older",Sex,Females,Age,15-44,15-44,Cause-specific Diabetes-Attributable Deaths: End Stage Renal Disease,Deaths ATD: End Stage Renal Disease,3,05,POINT (-92.274491 34.74865),South,AR,West South Central,Yes,Low,2020-2024,State
2021,Illinois,Cause-specific Deaths,Number of Diabetes-attributable Deaths in Persons Aged 15 Years or Older,Sex,Females,Age,15-44,15-44,Cause-specific Diabetes-Attributable Deaths: End Stage Renal Disease,Deaths ATD: End Stage Renal Disease,42,17,POINT (-88.99771 40.48501),Midwest,IL,East North Central,Yes,Medium,2020-2024,State
2021,Delaware,Cause-specific Deaths,"Diabetes-attributable deaths per 100,000 Persons Aged 15 Years or Older",Sex,Females,Age,15-44,15-44,All Causes of Death (Estimated),All Causes of Death,7,10,POINT (-75.577741 39.008831),South,DE,South Atlantic,Yes,Low,2020-2024,State
2021,Kentucky,Cause-specific Deaths,Number of Diabetes-attributable Deaths in Persons Aged 15 Years or Older,Sex,Females,Age,15-44,15-44,All Causes of Death (Estimated),All Causes of Death,100,21,POINT (-84.774971 37.64597),South,KY,East South Central,Yes,Medium,2020-2024,State
2021,Mississippi,Years of Potential Life Lost,Estimated Years of Potential Life Lost (YPLL) due to Diabetes,Sex,Females,Age,65-74,65-74,Number of Persons with Diabetes (in thousands),PWD (in thousands),46,28,POINT (-89.538031 32.74551),South,MS,East South Central,Yes,Medium,2020-2024,State
2021,Montana,Years of Potential Life Lost,Estimated Years of Potential Life Lost (YPLL) due to Diabetes,Sex,Males,Age,18+,Average/Total,Total YPLLs due to Diabetes (in thousands),Total YPLLs ATD (in thousands),0.2,30,POINT (-109.424421 47.066529),West,MT,Mountain,Yes,Low,2020-2024,State
2021,Oregon,Cause-specific Deaths,"Diabetes-attributable deaths per 100,000 Persons Aged 15 Years or Older",Sex,Overall,Age,45-64,45-64,Cause-specific Diabetes-Attributable Deaths: End Stage Renal Disease,Deaths ATD: End Stage Renal Disease,16,41,POINT (-120.155031 44.567449),West,OR,Pacific,Yes,Low,2020-2024,State
2021,New Jersey,Cause-specific Deaths,Number of Diabetes-attributable Deaths in Persons Aged 15 Years or Older,Sex,Overall,Age,45-64,45-64,Cause-specific Diabetes-Attributable Deaths: End Stage Renal Disease,Deaths ATD: End Stage Renal Disease,537,34,POINT (-74.273691 40.13057),Northeast,NJ,Middle Atlantic,Yes,High,2020-2024,State
2021,South Dakota,Cause-specific Deaths,"Diabetes-attributable deaths per 100,000 Persons Aged 15 Years or Older",Sex,Overall,Age,45-64,45-64,Cause-specific Diabetes-Attributable Deaths: End Stage Renal Disease,Deaths ATD: End Stage Renal Disease,34,46,POINT (-100.373531 44.35313),Midwest,SD,West North Central,Yes,Medium,2020-2024,State
2021,Wyoming,Quality Adjusted Life Years Lost,Estimated Quality Adjusted Life Years (QALYs),Sex,Males,Age,18-44,18-44,Number of Persons with Diabetes (in thousands),PWD (in thousands),2,56,POINT (-108.10983 43.235541),West,WY,Mountain,Yes,Low,2020-2024,State
2021,Maine,Years of Potential Life Lost,Estimated Years of Potential Life Lost (YPLL) due to Diabetes,Sex,Overall,Age,45-64,45-64,Total YPLLs due to Diabetes (in thousands),Total YPLLs ATD (in thousands),0.2,23,POINT (-68.985031 45.254229),Northeast,ME,New England,Yes,Low,2020-2024,State
2021,Idaho,Cause-specific Deaths,Number of Diabetes-attributable Deaths in Persons Aged 15 Years or Older,Sex,Overall,Age,65-74,65-74,All Causes of Death (Estimated),All Causes of Death,460,16,POINT (-114.36373 43.68263),West,ID,Mountain,Yes,High,2020-2024,State
2021,Virginia,Cause-specific Deaths,"Diabetes-attributable deaths per 100,000 Persons Aged 15 Years or Older",Sex,Females,Age,75+,75+,Cause-specific Diabetes-Attributable Deaths: Cardiovascular Disease (Estimated),Deaths ATD: Cardiovascular Disease,88,51,POINT (-78.45789 37.542681),South,VA,South Atlantic,Yes,Medium,2020-2024,State
2021,Kansas,Cause-specific Deaths,Number of Diabetes-attributable Deaths in Persons Aged 15 Years or Older,Sex,Females,Age,15-44,15-44,Cause-specific Diabetes-Attributable Deaths: Cardiovascular Disease (Estimated),Deaths ATD: Cardiovascular Disease,10,20,POINT (-98.200781 38.34774),Midwest,KS,West North Central,Yes,Low,2020-2024,State
2021,Minnesota,Cause-specific Deaths,Number of Diabetes-attributable Deaths in Persons Aged 15 Years or Older,Sex,Males,Age,45-64,45-64,Cause-specific Diabetes-Attributable Deaths: Cardiovascular Disease (Estimated),Deaths ATD: Cardiovascular Disease,170,27,POINT (-94.794201 46.355649),Midwest,MN,West North Central,Yes,High,2020-2024,State
2021,New Mexico,Cause-specific Deaths,Number of Diabetes-attributable Deaths in Persons Aged 15 Years or Older,Sex,Overall,Age,75+,75+,All Causes of Death (Estimated),All Causes of Death,890,35,POINT (-106.240581 34.520881),West,NM,Mountain,Yes,High,2020-2024,State
2021,Arizona,Diabetes Cause of Death,Number of Deaths with Diabetes as Underlying Cause of Death (UCOD) in Persons Aged 15 Years or Older,Sex,Males,Age,45-64,45-64,Number of Deaths,Number of Deaths,426,04,POINT (-111.763811 34.86597),West,AZ,Mountain,Yes,High,2020-2024,State
2021,New Jersey,Cause-specific Deaths,Number of Diabetes-attributable Deaths in Persons Aged 15 Years or Older,Sex,Overall,Age,15-44,15-44,All Causes of Death (Estimated),All Causes of Death,340,34,POINT (-74.273691 40.13057),Northeast,NJ,Middle Atlantic,Yes,High,2020-2024,State
2021,Colorado,Cause-specific Deaths,"Diabetes-attributable deaths per 100,000 Persons Aged 15 Years or Older",Sex,Males,Age,15+,Total,All Causes of Death (Estimated),All Causes of Death,79,08,POINT (-106.133611 38.843841),West,CO,Mountain,Yes,Medium,2020-2024,State
2021,Vermont,Years of Potential Life Lost,Estimated Years of Potential Life Lost (YPLL) due to Diabetes,Sex,Females,Age,18+,Average/Total,Total YPLLs due to Diabetes (in thousands),Total YPLLs ATD (in thousands),0.1,50,POINT (-72.517641 43.625381),Northeast,VT,New England,Yes,Low,2020-2024,State
2021,Florida,Quality Adjusted Life Years Lost,Estimated Quality Adjusted Life Years (QALYs),Sex,Overall,Age,18+,Average/Total,Average QALYs Lost due to Diabetes,Average QALYs Lost ATD,4.4,12,POINT (-81.928961 28.93204),South,FL,South Atlantic,Yes,Low,2020-2024,State
2021,Arkansas,Cause-specific Deaths,Number of Diabetes-attributable Deaths in Persons Aged 15 Years or Older,Sex,Females,Age,45-64,45-64,All Causes of Death (Estimated),All Causes of Death,650,05,POINT (-92.274491 34.74865),South,AR,West South Central,Yes,High,2020-2024,State
2021,Nevada,Quality Adjusted Life Years Lost,Estimated Quality Adjusted Life Years (QALYs),Sex,Overall,Age,65-74,65-74,Number of Persons with Diabetes (in thousands),PWD (in thousands),82,32,POINT (-117.071841 39.49324),West,NV,Mountain,Yes,Medium,2020-2024,State
2021,New York,Years of Potential Life Lost,Estimated Years of Potential Life Lost (YPLL) due to Diabetes,Sex,Overall,Age,75+,75+,Total YPLLs due to Diabetes (in thousands),Total YPLLs ATD (in thousands),0.5,36,POINT (-75.54397 42.827001),Northeast,NY,Middle Atlantic,Yes,Low,2020-2024,State
2021,Virginia,Diabetes Cause of Death,"Deaths with Diabetes as Underlying Cause of Death (UCOD) per 100,000 Persons Aged 15 Years or Older",Sex,Overall,Age,45-64,45-64,"Deaths per 100,000","Deaths per 100,000",33,51,POINT (-78.45789 37.542681),South,VA,South Atlantic,Yes,Medium,2020-2024,State
2021,Arkansas,Cause-specific Deaths,Number of Diabetes-attributable Deaths in Persons Aged 15 Years or Older,Sex,Overall,Age,15+,Total,All Causes of Death (Estimated),All Causes of Death,"4,550",05,POINT (-92.274491 34.74865),South,AR,West South Central,Yes,High,2020-2024,State
2021,Hawaii,Cause-specific Deaths,"Diabetes-attributable deaths per 100,000 Persons Aged 15 Years or Older",Sex,Overall,Age,15+,Total,All Causes of Death (Estimated),All Causes of Death,91,15,POINT (-157.857749 21.30485),West,HI,Pacific,Yes,Medium,2020-2024,State
2021,Wisconsin,Quality Adjusted Life Years Lost,Estimated Quality Adjusted Life Years (QALYs),Sex,Females,Age,18+,Average/Total,Total QALYs Lost due to Diabetes (in thousands),Total QALYs Lost ATD (in thousands),"1,007.4",55,POINT (-89.816371 44.393191),Midwest,WI,East North Central,Yes,High,2020-2024,State
2021,Idaho,Quality Adjusted Life Years Lost,Estimated Quality Adjusted Life Years (QALYs),Sex,Males,Age,75+,75+,Number of Persons with Diabetes (in thousands),PWD (in thousands),12,16,POINT (-114.36373 43.68263),West,ID,Mountain,Yes,Low,2020-2024,State
2021,Colorado,Diabetes Cause of Death,Number of Deaths with Diabetes as Underlying Cause of Death (UCOD) in Persons Aged 15 Years or Older,Sex,Overall,Age,15+,Total,Number of Deaths,Number of Deaths,"1,203",08,POINT (-106.133611 38.843841),West,CO,Mountain,Yes,High,2020-2024,State
2021,North Dakota,Quality Adjusted Life Years Lost,Estimated Quality Adjusted Life Years (QALYs),Sex,Overall,Age,18+,Average/Total,Number of Persons with Diabetes (in thousands),PWD (in thousands),57,38,POINT (-100.118421 47.47532),Midwest,ND,West North Central,Yes,Medium,2020-2024,State
2021,North Carolina,Cause-specific Deaths,"Diabetes-attributable deaths per 100,000 Persons Aged 15 Years or Older",Sex,Males,Age,45-64,45-64,Cause-specific Diabetes-Attributable Deaths: Cardiovascular Disease (Estimated),Deaths ATD: Cardiovascular Disease,57,37,POINT (-79.15925 35.466221),South,NC,South Atlantic,Yes,Medium,2020-2024,State
2021,Tennessee,Cause-specific Deaths,"Diabetes-attributable deaths per 100,000 Persons Aged 15 Years or Older",Sex,Females,Age,15+,Total,Cause-specific Diabetes-Attributable Deaths: End Stage Renal Disease,Deaths ATD: End Stage Renal Disease,18,47,POINT (-85.774491 35.680941),South,TN,East South Central,Yes,Low,2020-2024,State
2021,Indiana,Diabetes Cause of Death,Number of Deaths with Diabetes as Underlying Cause of Death (UCOD) in Persons Aged 15 Years or Older,Sex,Females,Age,15+,Total,Number of Deaths,Number of Deaths,"1,138",18,POINT (-86.14996 39.76691),Midwest,IN,East North Central,Yes,High,2020-2024,State
2021,Vermont,Cause-specific Deaths,Number of Diabetes-attributable Deaths in Persons Aged 15 Years or Older,Sex,Males,Age,45-64,45-64,Cause-specific Diabetes-Attributable Deaths: Cardiovascular Disease (Estimated),Deaths ATD: Cardiovascular Disease,40,50,POINT (-72.517641 43.625381),Northeast,VT,New England,Yes,Medium,2020-2024,State
2021,South Dakota,Cause-specific Deaths,Number of Diabetes-attributable Deaths in Persons Aged 15 Years or Older,Sex,Overall,Age,45-64,45-64,All Causes of Death (Estimated),All Causes of Death,260,46,POINT (-100.373531 44.35313),Midwest,SD,West North Central,Yes,High,2020-2024,State
2021,Kansas,Quality Adjusted Life Years Lost,Estimated Quality Adjusted Life Years (QALYs),Sex,Males,Age,65-74,65-74,Total QALYs Lost due to Diabetes (in thousands),Total QALYs Lost ATD (in thousands),87.7,20,POINT (-98.200781 38.34774),Midwest,KS,West North Central,Yes,Medium,2020-2024,State
2021,Mississippi,Quality Adjusted Life Years Lost,Estimated Quality Adjusted Life Years (QALYs),Sex,Males,Age,18+,Average/Total,Number of Persons with Diabetes (in thousands),PWD (in thousands),155,28,POINT (-89.538031 32.74551),South,MS,East South Central,Yes,High,2020-2024,State
2021,Texas,Diabetes Cause of Death,"Deaths with Diabetes as Underlying Cause of Death (UCOD) per 100,000 Persons Aged 15 Years or Older",Sex,Males,Age,65-74,65-74,"Deaths per 100,000","Deaths per 100,000",117,48,POINT (-99.42677 31.82724),South,TX,West South Central,Yes,Medium,2020-2024,State
2021,Louisiana,Cause-specific Deaths,Number of Diabetes-attributable Deaths in Persons Aged 15 Years or Older,Sex,Females,Age,15-44,15-44,All Causes of Death (Estimated),All Causes of Death,130,22,POINT (-92.44568 31.312661),South,LA,West South Central,Yes,Medium,2020-2024,State
2021,West Virginia,Years of Potential Life Lost,Estimated Years of Potential Life Lost (YPLL) due to Diabetes,Sex,Overall,Age,18+,Average/Total,Average YPLLs due to Diabetes,Average YPLLs ATD,3.9,54,POINT (-80.71264 38.66551),South,WV,South Atlantic,Yes,Low,2020-2024,State
2021,Mississippi,Quality Adjusted Life Years Lost,Estimated Quality Adjusted Life Years (QALYs),Sex,Overall,Age,65-74,65-74,Number of Persons with Diabetes (in thousands),PWD (in thousands),85,28,POINT (-89.538031 32.74551),South,MS,East South Central,Yes,Medium,2020-2024,State
2021,California,Diabetes Cause of Death,Number of Deaths with Diabetes as Underlying Cause of Death (UCOD) in Persons Aged 15 Years or Older,Sex,Overall,Age,15+,Total,Number of Deaths,Number of Deaths,"11,438",06,POINT (-121 37.63864),West,CA,Pacific,Yes,High,2020-2024,State
2021,Utah,Diabetes Cause of Death,Number of Deaths with Diabetes as Underlying Cause of Death (UCOD) in Persons Aged 15 Years or Older,Sex,Males,Age,75+,75+,Number of Deaths,Number of Deaths,212,49,POINT (-111.587131 39.3607),West,UT,Mountain,Yes,High,2020-2024,State
2021,West Virginia,Cause-specific Deaths,Number of Diabetes-attributable Deaths in Persons Aged 15 Years or Older,Sex,Females,Age,15-44,15-44,Cause-specific Diabetes-Attributable Deaths: End Stage Renal Disease,Deaths ATD: End Stage Renal Disease,0,54,POINT (-80.71264 38.66551),South,WV,South Atlantic,Yes,Low,2020-2024,State
2021,Kentucky,Cause-specific Deaths,Number of Diabetes-attributable Deaths in Persons Aged 15 Years or Older,Sex,Overall,Age,75+,75+,Cause-specific Diabetes-Attributable Deaths: Cardiovascular Disease (Estimated),Deaths ATD: Cardiovascular Disease,580,21,POINT (-84.774971 37.64597),South,KY,East South Central,Yes,High,2020-2024,State
2021,Missouri,Cause-specific Deaths,"Diabetes-attributable deaths per 100,000 Persons Aged 15 Years or Older",Sex,Overall,Age,15-44,15-44,All Causes of Death (Estimated),All Causes of Death,19,29,POINT (-92.5663 38.635791),Midwest,MO,West North Central,Yes,Medium,2020-2024,State
2021,New Hampshire,Years of Potential Life Lost,Estimated Years of Potential Life Lost (YPLL) due to Diabetes,Sex,Males,Age,18-44,18-44,Average YPLLs due to Diabetes,Average YPLLs ATD,9.7,33,POINT (-71.500361 43.65595),Northeast,NH,New England,Yes,Low,2020-2024,State
2021,Florida,Quality Adjusted Life Years Lost,Estimated Quality Adjusted Life Years (QALYs),Sex,Females,Age,65-74,65-74,Total QALYs Lost due to Diabetes (in thousands),Total QALYs Lost ATD (in thousands),690.7,12,POINT (-81.928961 28.93204),South,FL,South Atlantic,Yes,High,2020-2024,State
2021,Missouri,Cause-specific Deaths,Number of Diabetes-attributable Deaths in Persons Aged 15 Years or Older,Sex,Females,Age,75+,75+,All Causes of Death (Estimated),All Causes of Death,"1,080",29,POINT (-92.5663 38.635791),Midwest,MO,West North Central,Yes,High,2020-2024,State
2021,Connecticut,Cause-specific Deaths,Number of Diabetes-attributable Deaths in Persons Aged 15 Years or Older,Sex,Males,Age,65-74,65-74,Cause-specific Diabetes-Attributable Deaths: End Stage Renal Disease,Deaths ATD: End Stage Renal Disease,90,09,POINT (-72.649841 41.562661),Northeast,CT,New England,Yes,Medium,2020-2024,State
2021,Florida,Years of Potential Life Lost,Estimated Years of Potential Life Lost (YPLL) due to Diabetes,Sex,Females,Age,45-64,45-64,Total YPLLs due to Diabetes (in thousands),Total YPLLs ATD (in thousands),1.6,12,POINT (-81.928961 28.93204),South,FL,South Atlantic,Yes,Low,2020-2024,State
2021,Delaware,Quality Adjusted Life Years Lost,Estimated Quality Adjusted Life Years (QALYs),Sex,Males,Age,18-44,18-44,Total QALYs Lost due to Diabetes (in thousands),Total QALYs Lost ATD (in thousands),34.6,10,POINT (-75.577741 39.008831),South,DE,South Atlantic,Yes,Medium,2020-2024,State
2021,New Jersey,Cause-specific Deaths,"Diabetes-attributable deaths per 100,000 Persons Aged 15 Years or Older",Sex,Females,Age,65-74,65-74,All Causes of Death (Estimated),All Causes of Death,219,34,POINT (-74.273691 40.13057),Northeast,NJ,Middle Atlantic,Yes,High,2020-2024,State
2021,Virginia,Diabetes Cause of Death,Number of Deaths with Diabetes as Underlying Cause of Death (UCOD) in Persons Aged 15 Years or Older,Sex,Overall,Age,45-64,45-64,Number of Deaths,Number of Deaths,719,51,POINT (-78.45789 37.542681),South,VA,South Atlantic,Yes,High,2020-2024,State
2021,Mississippi,Cause-specific Deaths,Number of Diabetes-attributable Deaths in Persons Aged 15 Years or Older,Sex,Females,Age,65-74,65-74,Cause-specific Diabetes-Attributable Deaths: Cardiovascular Disease (Estimated),Deaths ATD: Cardiovascular Disease,280,28,POINT (-89.538031 32.74551),South,MS,East South Central,Yes,High,2020-2024,State
2021,Alabama,Cause-specific Deaths,Number of Diabetes-attributable Deaths in Persons Aged 15 Years or Older,Sex,Overall,Age,15-44,15-44,Cause-specific Diabetes-Attributable Deaths: Cardiovascular Disease (Estimated),Deaths ATD: Cardiovascular Disease,80,01,POINT (-86.631861 32.840571),South,AL,East South Central,Yes,Medium,2020-2024,State
2021,Louisiana,Cause-specific Deaths,"Diabetes-attributable deaths per 100,000 Persons Aged 15 Years or Older",Sex,Males,Age,65-74,65-74,Cause-specific Diabetes-Attributable Deaths: Cardiovascular Disease (Estimated),Deaths ATD: Cardiovascular Disease,155,22,POINT (-92.44568 31.312661),South,LA,West South Central,Yes,High,2020-2024,State
2021,Missouri,Years of Potential Life Lost,Estimated Years of Potential Life Lost (YPLL) due to Diabetes,Sex,Males,Age,65-74,65-74,Number of Persons with Diabetes (in thousands),PWD (in thousands),66,29,POINT (-92.5663 38.635791),Midwest,MO,West North Central,Yes,Medium,2020-2024,State
